date,hour,demand
2021-06-01,16,85.28948873037076
2021-06-01,17,85.2907776134518
2021-06-01,18,85.29206649653283
2021-06-01,19,85.29335537961386
2021-06-01,20,85.29464426269489
2021-06-01,21,85.29593314577592
2021-06-01,22,85.29722202885695
2021-06-01,23,85.29851091193798
2021-06-02,0,85.29979979501901
2021-06-02,2,85.30108867810004
2021-06-02,5,85.30237756118107
2021-06-02,6,85.3036664442621
2021-06-02,7,85.30495532734314
2021-06-02,8,85.30624421042417
2021-06-02,9,85.3075330935052
2021-06-02,10,85.30882197658623
2021-06-02,11,85.31011085966726
2021-06-02,12,85.31139974274829
2021-06-02,13,85.31268862582932
2021-06-02,14,85.31397750891036
2021-06-02,15,85.31526639199139
2021-06-02,16,85.31655527507242
2021-06-02,17,85.31784415815345
2021-06-02,18,85.31913304123448
2021-06-02,19,85.32042192431551
2021-06-02,20,85.32171080739654
2021-06-02,21,85.32299969047757
2021-06-02,22,85.3242885735586
2021-06-02,23,85.32557745663964
2021-06-03,0,85.32686633972067
2021-06-03,2,85.3281552228017
2021-06-03,5,85.32944410588273
2021-06-03,6,85.33073298896376
2021-06-03,7,85.33202187204479
2021-06-03,8,85.33331075512582
2021-06-03,9,85.33459963820685
2021-06-03,10,85.33588852128788
2021-06-03,11,85.33717740436892
2021-06-03,12,85.33846628744995
2021-06-03,13,85.33975517053098
2021-06-03,14,85.34104405361201
2021-06-03,15,85.34233293669304
2021-06-03,16,85.34362181977407
2021-06-03,17,85.3449107028551
2021-06-03,18,85.34619958593613
2021-06-03,19,85.34748846901716
2021-06-03,20,85.3487773520982
2021-06-03,21,85.35006623517923
2021-06-03,22,85.35135511826026
2021-06-03,23,85.35264400134129
2021-06-04,0,85.35393288442232
2021-06-04,1,85.35522176750335
2021-06-04,2,85.35651065058438
2021-06-04,4,85.35779953366541
2021-06-04,5,85.35908841674645
2021-06-04,6,85.36037729982748
2021-06-04,7,85.36166618290851
2021-06-04,8,85.36295506598954
2021-06-04,9,85.36424394907057
2021-06-04,10,85.3655328321516
2021-06-04,11,85.36682171523263
2021-06-04,12,85.36811059831366
2021-06-04,13,85.3693994813947
2021-06-04,14,85.37068836447573
2021-06-04,15,85.37197724755676
2021-06-04,16,85.37326613063779
2021-06-04,17,85.37455501371882
2021-06-04,18,85.37584389679985
2021-06-04,19,85.37713277988088
2021-06-04,20,85.37842166296191
2021-06-04,21,85.37971054604294
2021-06-04,22,85.38099942912397
2021-06-04,23,85.382288312205
2021-06-05,0,85.38357719528604
2021-06-05,1,85.38486607836707
2021-06-05,2,85.3861549614481
2021-06-05,3,85.38744384452913
2021-06-05,5,85.38873272761016
2021-06-05,6,85.39002161069119
2021-06-05,7,85.39131049377222
2021-06-05,8,85.39259937685325
2021-06-05,9,85.39388825993429
2021-06-05,10,85.39517714301532
2021-06-05,11,85.39646602609635
2021-06-05,12,85.39775490917738
2021-06-05,13,85.39904379225841
2021-06-05,14,85.40033267533944
2021-06-05,15,85.40162155842047
2021-06-05,16,85.4029104415015
2021-06-05,17,85.40419932458254
2021-06-05,18,85.40548820766357
2021-06-05,19,85.4067770907446
2021-06-05,20,85.40806597382563
2021-06-05,21,85.40935485690666
2021-06-05,22,85.41064373998769
2021-06-05,23,85.41193262306872
2021-06-06,0,85.41322150614975
2021-06-06,1,85.41451038923078
2021-06-06,2,85.41579927231182
2021-06-06,3,85.41708815539285
2021-06-06,6,85.41837703847388
2021-06-06,8,85.41966592155491
2021-06-06,9,85.42095480463594
2021-06-06,10,85.42224368771697
2021-06-06,11,85.423532570798
2021-06-06,12,85.42482145387903
2021-06-06,13,85.42611033696006
2021-06-06,14,85.4273992200411
2021-06-06,15,85.42868810312213
2021-06-06,16,85.42997698620316
2021-06-06,17,85.43126586928419
2021-06-06,18,85.43255475236522
2021-06-06,19,85.43384363544625
2021-06-06,20,85.43513251852728
2021-06-06,21,85.43642140160831
2021-06-06,22,85.43771028468935
2021-06-06,23,85.43899916777038
2021-06-07,0,85.44028805085141
2021-06-07,1,85.44157693393244
2021-06-07,2,85.44286581701347
2021-06-07,4,85.4441547000945
2021-06-07,5,85.44544358317553
2021-06-07,6,85.44673246625656
2021-06-07,7,85.4480213493376
2021-06-07,8,85.44931023241863
2021-06-07,9,85.45059911549966
2021-06-07,10,85.45188799858069
2021-06-07,11,85.45317688166172
2021-06-07,12,85.45446576474275
2021-06-07,13,85.45575464782378
2021-06-07,14,85.45704353090481
2021-06-07,15,85.45833241398584
2021-06-07,16,85.45962129706687
2021-06-07,17,85.4609101801479
2021-06-07,18,85.46219906322894
2021-06-07,19,85.46348794630997
2021-06-07,20,85.464776829391
2021-06-07,21,85.46606571247203
2021-06-07,22,85.46735459555306
2021-06-07,23,85.46864347863409
2021-06-08,0,85.46993236171512
2021-06-08,1,85.47122124479615
2021-06-08,4,85.47251012787719
2021-06-08,6,85.47379901095822
2021-06-08,7,85.47508789403925
2021-06-08,8,85.47637677712028
2021-06-08,9,85.47766566020131
2021-06-08,10,85.47895454328234
2021-06-08,11,85.48024342636337
2021-06-08,12,85.4815323094444
2021-06-08,13,85.48282119252544
2021-06-08,14,85.48411007560647
2021-06-08,15,85.4853989586875
2021-06-08,16,85.48668784176853
2021-06-08,17,85.48797672484956
2021-06-08,18,85.48926560793059
2021-06-08,19,85.49055449101162
2021-06-08,20,85.49184337409265
2021-06-08,21,85.49313225717368
2021-06-08,22,85.49442114025472
2021-06-08,23,85.49571002333575
2021-06-09,0,85.49699890641678
2021-06-09,1,85.49828778949781
2021-06-09,6,85.49957667257884
2021-06-09,7,85.50086555565987
2021-06-09,8,85.5021544387409
2021-06-09,9,85.50344332182193
2021-06-09,10,85.50473220490296
2021-06-09,11,85.506021087984
2021-06-09,12,85.50730997106503
2021-06-09,13,85.50859885414606
2021-06-09,14,85.50988773722709
2021-06-09,15,85.51117662030812
2021-06-09,16,85.51246550338915
2021-06-09,17,85.51375438647018
2021-06-09,18,85.51504326955121
2021-06-09,19,85.51633215263224
2021-06-09,20,85.51762103571328
2021-06-09,21,85.51890991879431
2021-06-09,22,85.52019880187534
2021-06-09,23,85.52148768495637
2021-06-10,0,85.5227765680374
2021-06-10,1,85.52406545111843
2021-06-10,2,85.52535433419946
2021-06-10,3,85.5266432172805
2021-06-10,5,85.52793210036153
2021-06-10,6,85.52922098344256
2021-06-10,7,85.53050986652359
2021-06-10,8,85.53179874960462
2021-06-10,9,85.53308763268565
2021-06-10,10,85.53437651576668
2021-06-10,11,85.53566539884771
2021-06-10,12,85.53695428192874
2021-06-10,13,85.53824316500977
2021-06-10,14,85.5395320480908
2021-06-10,15,85.54082093117184
2021-06-10,16,85.54210981425287
2021-06-10,17,85.5433986973339
2021-06-10,18,85.54468758041493
2021-06-10,19,85.54597646349596
2021-06-10,20,85.54726534657699
2021-06-10,21,85.54855422965802
2021-06-10,22,85.54984311273905
2021-06-10,23,85.55113199582009
2021-06-11,0,85.55242087890112
2021-06-11,1,85.55370976198215
2021-06-11,2,85.55499864506318
2021-06-11,5,85.55628752814421
2021-06-11,6,85.55757641122524
2021-06-11,7,85.55886529430627
2021-06-11,8,85.5601541773873
2021-06-11,9,85.56144306046833
2021-06-11,10,85.56273194354937
2021-06-11,11,85.5640208266304
2021-06-11,12,85.56530970971143
2021-06-11,13,85.56659859279246
2021-06-11,14,85.56788747587349
2021-06-11,15,85.56917635895452
2021-06-11,16,85.57046524203555
2021-06-11,17,85.57175412511658
2021-06-11,18,85.57304300819762
2021-06-11,19,85.57433189127865
2021-06-11,20,85.57562077435968
2021-06-11,21,85.57690965744071
2021-06-11,22,85.57819854052174
2021-06-11,23,85.57948742360277
2021-06-12,0,85.5807763066838
2021-06-12,1,85.58206518976483
2021-06-12,2,85.58335407284586
2021-06-12,3,85.5846429559269
2021-06-12,6,85.58593183900793
2021-06-12,7,85.58722072208896
2021-06-12,8,85.58850960516999
2021-06-12,9,85.58979848825102
2021-06-12,10,85.59108737133205
2021-06-12,11,85.59237625441308
2021-06-12,12,85.59366513749411
2021-06-12,13,85.59495402057514
2021-06-12,14,85.59624290365618
2021-06-12,15,85.5975317867372
2021-06-12,16,85.59882066981824
2021-06-12,17,85.60010955289927
2021-06-12,18,85.6013984359803
2021-06-12,19,85.60268731906133
2021-06-12,20,85.60397620214236
2021-06-12,21,85.6052650852234
2021-06-12,22,85.60655396830442
2021-06-12,23,85.60784285138546
2021-06-13,0,85.60913173446649
2021-06-13,1,85.61042061754752
2021-06-13,2,85.61170950062855
2021-06-13,3,85.61299838370958
2021-06-13,6,85.61428726679061
2021-06-13,7,85.61557614987164
2021-06-13,8,85.61686503295267
2021-06-13,9,85.6181539160337
2021-06-13,10,85.61944279911474
2021-06-13,11,85.62073168219577
2021-06-13,12,85.6220205652768
2021-06-13,13,85.62330944835783
2021-06-13,14,85.62459833143886
2021-06-13,15,85.62588721451989
2021-06-13,16,85.62717609760092
2021-06-13,17,85.62846498068195
2021-06-13,18,85.62975386376299
2021-06-13,19,85.63104274684402
2021-06-13,20,85.63233162992505
2021-06-13,21,85.63362051300608
2021-06-13,22,85.63490939608711
2021-06-13,23,85.63619827916814
2021-06-14,0,85.63748716224917
2021-06-14,1,85.6387760453302
2021-06-14,6,85.64006492841123
2021-06-14,7,85.64135381149227
2021-06-14,8,85.6426426945733
2021-06-14,9,85.64393157765433
2021-06-14,10,85.64522046073536
2021-06-14,11,85.64650934381639
2021-06-14,12,85.64779822689742
2021-06-14,13,85.64908710997845
2021-06-14,14,85.65037599305948
2021-06-14,15,85.65166487614052
2021-06-14,16,85.65295375922155
2021-06-14,17,85.65424264230258
2021-06-14,18,85.65553152538361
2021-06-14,19,85.65682040846464
2021-06-14,20,85.65810929154567
2021-06-14,21,85.6593981746267
2021-06-14,22,85.66068705770773
2021-06-14,23,85.66197594078876
2021-06-15,0,85.6632648238698
2021-06-15,6,85.66455370695083
2021-06-15,7,85.66584259003186
2021-06-15,8,85.66713147311289
2021-06-15,9,85.66842035619392
2021-06-15,10,85.66970923927495
2021-06-15,11,85.67099812235598
2021-06-15,12,85.67228700543701
2021-06-15,13,85.67357588851804
2021-06-15,14,85.67486477159908
2021-06-15,15,85.6761536546801
2021-06-15,16,85.67744253776114
2021-06-15,17,85.67873142084217
2021-06-15,18,85.6800203039232
2021-06-15,19,85.68130918700423
2021-06-15,20,85.68259807008526
2021-06-15,21,85.6838869531663
2021-06-15,22,85.68517583624732
2021-06-15,23,85.68646471932836
2021-06-16,0,85.68775360240939
2021-06-16,1,85.68904248549042
2021-06-16,2,85.69033136857145
2021-06-16,5,85.69162025165248
2021-06-16,6,85.69290913473351
2021-06-16,7,85.69419801781454
2021-06-16,8,85.69548690089557
2021-06-16,9,85.6967757839766
2021-06-16,10,85.69806466705764
2021-06-16,11,85.69935355013867
2021-06-16,12,85.7006424332197
2021-06-16,13,85.70193131630073
2021-06-16,14,85.70322019938176
2021-06-16,15,85.70450908246279
2021-06-16,16,85.70579796554382
2021-06-16,17,85.70708684862485
2021-06-16,18,85.70837573170589
2021-06-16,19,85.70966461478692
2021-06-16,20,85.71095349786795
2021-06-16,21,85.71224238094898
2021-06-16,22,85.71353126403001
2021-06-16,23,85.71482014711104
2021-06-17,0,85.71610903019207
2021-06-17,1,85.7173979132731
2021-06-17,3,85.71868679635413
2021-06-17,5,85.71997567943517
2021-06-17,6,85.7212645625162
2021-06-17,7,85.72255344559723
2021-06-17,8,85.72384232867826
2021-06-17,9,85.72513121175929
2021-06-17,10,85.72642009484032
2021-06-17,11,85.72770897792135
2021-06-17,12,85.72899786100238
2021-06-17,13,85.73028674408341
2021-06-17,14,85.73157562716445
2021-06-17,15,85.73286451024548
2021-06-17,16,85.73415339332651
2021-06-17,17,85.73544227640754
2021-06-17,18,85.73673115948857
2021-06-17,19,85.7380200425696
2021-06-17,20,85.73930892565063
2021-06-17,21,85.74059780873166
2021-06-17,22,85.7418866918127
2021-06-17,23,85.74317557489373
2021-06-18,0,85.74446445797476
2021-06-18,2,85.74575334105579
2021-06-18,3,85.74704222413682
2021-06-18,5,85.74833110721785
2021-06-18,6,85.74961999029888
2021-06-18,7,85.75090887337991
2021-06-18,8,85.75219775646094
2021-06-18,9,85.75348663954198
2021-06-18,10,85.754775522623
2021-06-18,11,85.75606440570404
2021-06-18,12,85.75735328878507
2021-06-18,13,85.7586421718661
2021-06-18,14,85.75993105494713
2021-06-18,15,85.76121993802816
2021-06-18,16,85.7625088211092
2021-06-18,17,85.76379770419022
2021-06-18,18,85.76508658727126
2021-06-18,19,85.76637547035229
2021-06-18,20,85.76766435343332
2021-06-18,21,85.76895323651435
2021-06-18,22,85.77024211959538
2021-06-18,23,85.77153100267641
2021-06-19,0,85.77281988575744
2021-06-19,1,85.77410876883847
2021-06-19,2,85.7753976519195
2021-06-19,3,85.77668653500054
2021-06-19,7,85.77797541808157
2021-06-19,8,85.7792643011626
2021-06-19,9,85.78055318424363
2021-06-19,10,85.78184206732466
2021-06-19,11,85.78313095040569
2021-06-19,12,85.78441983348672
2021-06-19,13,85.78570871656775
2021-06-19,14,85.78699759964879
2021-06-19,15,85.78828648272982
2021-06-19,16,85.78957536581085
2021-06-19,17,85.79086424889188
2021-06-19,18,85.79215313197291
2021-06-19,19,85.79344201505394
2021-06-19,20,85.79473089813497
2021-06-19,21,85.796019781216
2021-06-19,22,85.79730866429703
2021-06-19,23,85.79859754737807
2021-06-20,0,85.7998864304591
2021-06-20,1,85.80117531354013
2021-06-20,2,85.80246419662116
2021-06-20,3,85.80375307970219
2021-06-20,4,85.80504196278322
2021-06-20,6,85.80633084586425
2021-06-20,7,85.80761972894528
2021-06-20,8,85.80890861202631
2021-06-20,9,85.81019749510735
2021-06-20,10,85.81148637818838
2021-06-20,11,85.81277526126941
2021-06-20,12,85.81406414435044
2021-06-20,13,85.81535302743147
2021-06-20,14,85.8166419105125
2021-06-20,15,85.81793079359353
2021-06-20,16,85.81921967667456
2021-06-20,17,85.8205085597556
2021-06-20,18,85.82179744283663
2021-06-20,19,85.82308632591766
2021-06-20,20,85.82437520899869
2021-06-20,21,85.82566409207972
2021-06-20,22,85.82695297516075
2021-06-20,23,85.82824185824178
2021-06-21,0,85.82953074132281
2021-06-21,1,85.83081962440384
2021-06-21,2,85.83210850748488
2021-06-21,5,85.8333973905659
2021-06-21,6,85.83468627364694
2021-06-21,7,85.83597515672797
2021-06-21,8,85.837264039809
2021-06-21,9,85.83855292289003
2021-06-21,10,85.83984180597106
2021-06-21,11,85.8411306890521
2021-06-21,12,85.84241957213312
2021-06-21,13,85.84370845521416
2021-06-21,14,85.84499733829519
2021-06-21,15,85.84628622137622
2021-06-21,16,85.84757510445725
2021-06-21,17,85.84886398753828
2021-06-21,18,85.85015287061931
2021-06-21,19,85.85144175370034
2021-06-21,20,85.85273063678137
2021-06-21,21,85.8540195198624
2021-06-21,22,85.85530840294344
2021-06-21,23,85.85659728602447
2021-06-22,1,85.8578861691055
2021-06-22,3,85.85917505218653
2021-06-22,5,85.86046393526756
2021-06-22,6,85.86175281834859
2021-06-22,7,85.86304170142962
2021-06-22,8,85.86433058451065
2021-06-22,9,85.86561946759169
2021-06-22,10,85.86690835067272
2021-06-22,11,85.86819723375375
2021-06-22,12,85.86948611683478
2021-06-22,13,85.87077499991581
2021-06-22,14,85.87206388299684
2021-06-22,15,85.87335276607787
2021-06-22,16,85.8746416491589
2021-06-22,17,85.87593053223993
2021-06-22,18,85.87721941532097
2021-06-22,19,85.878508298402
2021-06-22,20,85.87979718148303
2021-06-22,21,85.88108606456406
2021-06-22,22,85.88237494764509
2021-06-22,23,85.88366383072612
2021-06-23,0,85.88495271380715
2021-06-23,1,85.88624159688818
2021-06-23,5,85.88753047996921
2021-06-23,6,85.88881936305025
2021-06-23,7,85.89010824613128
2021-06-23,8,85.89139712921231
2021-06-23,9,85.89268601229334
2021-06-23,10,85.89397489537437
2021-06-23,11,85.8952637784554
2021-06-23,12,85.89655266153643
2021-06-23,13,85.89784154461746
2021-06-23,14,85.8991304276985
2021-06-23,15,85.90041931077953
2021-06-23,16,85.90170819386056
2021-06-23,17,85.90299707694159
2021-06-23,18,85.90428596002262
2021-06-23,19,85.90557484310365
2021-06-23,20,85.90686372618468
2021-06-23,21,85.90815260926571
2021-06-23,22,85.90944149234674
2021-06-23,23,85.91073037542778
2021-06-24,0,85.9120192585088
2021-06-24,1,85.91330814158984
2021-06-24,3,85.91459702467087
2021-06-24,5,85.9158859077519
2021-06-24,6,85.91717479083293
2021-06-24,7,85.91846367391396
2021-06-24,8,85.919752556995
2021-06-24,9,85.92104144007602
2021-06-24,10,85.92233032315706
2021-06-24,11,85.92361920623809
2021-06-24,12,85.92490808931912
2021-06-24,13,85.92619697240015
2021-06-24,14,85.92748585548118
2021-06-24,15,85.92877473856221
2021-06-24,16,85.93006362164324
2021-06-24,17,85.93135250472427
2021-06-24,18,85.9326413878053
2021-06-24,19,85.93393027088634
2021-06-24,20,85.93521915396737
2021-06-24,21,85.9365080370484
2021-06-24,22,85.93779692012943
2021-06-24,23,85.93908580321046
2021-06-25,0,85.94037468629149
2021-06-25,1,85.94166356937252
2021-06-25,2,85.94295245245355
2021-06-25,5,85.94424133553458
2021-06-25,6,85.94553021861562
2021-06-25,7,85.94681910169665
2021-06-25,8,85.94810798477768
2021-06-25,9,85.94939686785871
2021-06-25,10,85.95068575093974
2021-06-25,11,85.95197463402077
2021-06-25,12,85.9532635171018
2021-06-25,13,85.95455240018283
2021-06-25,14,85.95584128326387
2021-06-25,15,85.9571301663449
2021-06-25,16,85.95841904942593
2021-06-25,17,85.95970793250696
2021-06-25,18,85.96099681558799
2021-06-25,19,85.96228569866902
2021-06-25,20,85.96357458175005
2021-06-25,21,85.96486346483108
2021-06-25,22,85.96615234791211
2021-06-25,23,85.96744123099315
2021-06-26,0,85.96873011407418
2021-06-26,1,85.97001899715521
2021-06-26,2,85.97130788023624
2021-06-26,3,85.97259676331727
2021-06-26,4,85.9738856463983
2021-06-26,5,85.97517452947933
2021-06-26,8,85.97646341256036
2021-06-26,9,85.9777522956414
2021-06-26,10,85.97904117872243
2021-06-26,11,85.98033006180346
2021-06-26,12,85.98161894488449
2021-06-26,13,85.98290782796552
2021-06-26,14,85.98419671104655
2021-06-26,15,85.98548559412758
2021-06-26,16,85.98677447720861
2021-06-26,17,85.98806336028964
2021-06-26,18,85.98935224337067
2021-06-26,19,85.9906411264517
2021-06-26,20,85.99193000953274
2021-06-26,21,85.99321889261377
2021-06-26,22,85.9945077756948
2021-06-26,23,85.99579665877583
2021-06-27,0,85.99708554185686
2021-06-27,1,85.9983744249379
2021-06-27,2,85.99966330801892
2021-06-27,3,86.00095219109996
2021-06-27,6,86.00224107418099
2021-06-27,8,86.00352995726202
2021-06-27,9,86.00481884034305
2021-06-27,10,86.00610772342408
2021-06-27,11,86.00739660650511
2021-06-27,12,86.00868548958614
2021-06-27,13,86.00997437266717
2021-06-27,14,86.0112632557482
2021-06-27,15,86.01255213882924
2021-06-27,16,86.01384102191027
2021-06-27,17,86.0151299049913
2021-06-27,18,86.01641878807233
2021-06-27,19,86.01770767115336
2021-06-27,20,86.01899655423439
2021-06-27,21,86.02028543731542
2021-06-27,22,86.02157432039645
2021-06-27,23,86.02286320347748
2021-06-28,0,86.02415208655852
2021-06-28,1,86.02544096963955
2021-06-28,3,86.02672985272058
2021-06-28,5,86.02801873580161
2021-06-28,6,86.02930761888264
2021-06-28,7,86.03059650196367
2021-06-28,8,86.0318853850447
2021-06-28,9,86.03317426812573
2021-06-28,10,86.03446315120677
2021-06-28,11,86.0357520342878
2021-06-28,12,86.03704091736883
2021-06-28,13,86.03832980044986
2021-06-28,14,86.03961868353089
2021-06-28,15,86.04090756661192
2021-06-28,16,86.04219644969295
2021-06-28,17,86.04348533277398
2021-06-28,18,86.04477421585501
2021-06-28,19,86.04606309893605
2021-06-28,20,86.04735198201708
2021-06-28,21,86.04864086509811
2021-06-28,22,86.04992974817914
2021-06-28,23,86.05121863126017
2021-06-29,0,86.0525075143412
2021-06-29,2,86.05379639742223
2021-06-29,3,86.05508528050326
2021-06-29,4,86.0563741635843
2021-06-29,5,86.05766304666533
2021-06-29,6,86.05895192974636
2021-06-29,7,86.06024081282739
2021-06-29,8,86.06152969590842
2021-06-29,9,86.06281857898945
2021-06-29,10,86.06410746207048
2021-06-29,11,86.06539634515151
2021-06-29,12,86.06668522823254
2021-06-29,13,86.06797411131357
2021-06-29,14,86.0692629943946
2021-06-29,15,86.07055187747564
2021-06-29,16,86.07184076055667
2021-06-29,17,86.0731296436377
2021-06-29,18,86.07441852671873
2021-06-29,19,86.07570740979976
2021-06-29,20,86.07699629288079
2021-06-29,21,86.07828517596182
2021-06-29,22,86.07957405904286
2021-06-29,23,86.08086294212389
2021-06-30,0,86.08215182520492
2021-06-30,5,86.08344070828595
2021-06-30,6,86.08472959136698
2021-06-30,7,86.08601847444801
2021-06-30,8,86.08730735752904
2021-06-30,9,86.08859624061007
2021-06-30,10,86.0898851236911
2021-06-30,11,86.09117400677214
2021-06-30,12,86.09246288985317
2021-06-30,13,86.0937517729342
2021-06-30,14,86.09504065601523
2021-06-30,15,86.09632953909626
2021-06-30,16,86.09761842217729
2021-06-30,17,86.09890730525832
2021-06-30,18,86.10019618833935
2021-06-30,19,86.10148507142038
2021-06-30,20,86.10277395450142
2021-06-30,21,86.10406283758245
2021-06-30,22,86.10535172066348
2021-06-30,23,86.10664060374451
2021-07-01,0,86.10792948682554
2021-07-01,3,86.10921836990657
2021-07-01,6,86.1105072529876
2021-07-01,7,86.11179613606863
2021-07-01,8,86.11308501914966
2021-07-01,9,86.1143739022307
2021-07-01,10,86.11566278531173
2021-07-01,11,86.11695166839276
2021-07-01,12,86.11824055147379
2021-07-01,13,86.11952943455482
2021-07-01,14,86.12081831763585
2021-07-01,15,86.12210720071688
2021-07-01,16,86.12339608379791
2021-07-01,17,86.12468496687895
2021-07-01,18,86.12597384995998
2021-07-01,19,86.12726273304101
2021-07-01,20,86.12855161612204
2021-07-01,21,86.12984049920307
2021-07-01,22,86.1311293822841
2021-07-01,23,86.13241826536513
2021-07-02,0,86.13370714844616
2021-07-02,1,86.1349960315272
2021-07-02,2,86.13628491460823
2021-07-02,5,86.13757379768926
2021-07-02,6,86.13886268077029
2021-07-02,7,86.14015156385132
2021-07-02,8,86.14144044693235
2021-07-02,9,86.14272933001338
2021-07-02,10,86.14401821309441
2021-07-02,11,86.14530709617544
2021-07-02,12,86.14659597925647
2021-07-02,13,86.1478848623375
2021-07-02,14,86.14917374541854
2021-07-02,15,86.15046262849957
2021-07-02,16,86.1517515115806
2021-07-02,17,86.15304039466163
2021-07-02,18,86.15432927774266
2021-07-02,19,86.15561816082369
2021-07-02,20,86.15690704390472
2021-07-02,21,86.15819592698575
2021-07-02,22,86.15948481006679
2021-07-02,23,86.16077369314782
2021-07-03,0,86.16206257622885
2021-07-03,1,86.16335145930988
2021-07-03,2,86.16464034239091
2021-07-03,3,86.16592922547194
2021-07-03,6,86.16721810855297
2021-07-03,7,86.168506991634
2021-07-03,8,86.16979587471504
2021-07-03,9,86.17108475779607
2021-07-03,10,86.1723736408771
2021-07-03,11,86.17366252395813
2021-07-03,12,86.17495140703916
2021-07-03,13,86.17624029012019
2021-07-03,14,86.17752917320122
2021-07-03,15,86.17881805628225
2021-07-03,16,86.18010693936328
2021-07-03,17,86.18139582244432
2021-07-03,18,86.18268470552535
2021-07-03,19,86.18397358860638
2021-07-03,20,86.18526247168741
2021-07-03,21,86.18655135476844
2021-07-03,22,86.18784023784947
2021-07-03,23,86.1891291209305
2021-07-04,0,86.19041800401153
2021-07-04,1,86.19170688709256
2021-07-04,2,86.1929957701736
2021-07-04,3,86.19428465325463
2021-07-04,6,86.19557353633566
2021-07-04,7,86.19686241941669
2021-07-04,8,86.19815130249772
2021-07-04,9,86.19944018557875
2021-07-04,10,86.20072906865978
2021-07-04,11,86.20201795174081
2021-07-04,12,86.20330683482184
2021-07-04,13,86.20459571790288
2021-07-04,14,86.20588460098391
2021-07-04,15,86.20717348406494
2021-07-04,16,86.20846236714597
2021-07-04,17,86.209751250227
2021-07-04,18,86.21104013330803
2021-07-04,19,86.21232901638906
2021-07-04,20,86.2136178994701
2021-07-04,21,86.21490678255113
2021-07-04,22,86.21619566563216
2021-07-04,23,86.21748454871319
2021-07-05,0,86.21877343179422
2021-07-05,1,86.22006231487525
2021-07-05,2,86.22135119795628
2021-07-05,3,86.22264008103731
2021-07-05,6,86.22392896411834
2021-07-05,7,86.22521784719937
2021-07-05,8,86.2265067302804
2021-07-05,9,86.22779561336144
2021-07-05,10,86.22908449644247
2021-07-05,11,86.2303733795235
2021-07-05,12,86.23166226260453
2021-07-05,13,86.23295114568556
2021-07-05,14,86.23424002876659
2021-07-05,15,86.23552891184762
2021-07-05,16,86.23681779492865
2021-07-05,17,86.23810667800969
2021-07-05,18,86.23939556109072
2021-07-05,19,86.24068444417175
2021-07-05,20,86.24197332725278
2021-07-05,21,86.24326221033381
2021-07-05,22,86.24455109341484
2021-07-05,23,86.24583997649587
2021-07-06,0,86.2471288595769
2021-07-06,5,86.24841774265794
2021-07-06,6,86.24970662573897
2021-07-06,7,86.25099550882
2021-07-06,8,86.25228439190103
2021-07-06,9,86.25357327498206
2021-07-06,10,86.25486215806309
2021-07-06,11,86.25615104114412
2021-07-06,12,86.25743992422515
2021-07-06,13,86.25872880730618
2021-07-06,14,86.26001769038722
2021-07-06,15,86.26130657346825
2021-07-06,16,86.26259545654928
2021-07-06,17,86.26388433963031
2021-07-06,18,86.26517322271134
2021-07-06,19,86.26646210579237
2021-07-06,20,86.2677509888734
2021-07-06,22,86.26903987195443
2021-07-06,23,86.27032875503546
2021-07-07,0,86.2716176381165
2021-07-07,1,86.27290652119753
2021-07-07,2,86.27419540427856
2021-07-07,5,86.27548428735959
2021-07-07,6,86.27677317044062
2021-07-07,7,86.27806205352165
2021-07-07,8,86.27935093660268
2021-07-07,9,86.28063981968371
2021-07-07,10,86.28192870276474
2021-07-07,11,86.28321758584578
2021-07-07,12,86.2845064689268
2021-07-07,13,86.28579535200784
2021-07-07,14,86.28708423508887
2021-07-07,15,86.2883731181699
2021-07-07,16,86.28966200125093
2021-07-07,17,86.29095088433196
2021-07-07,18,86.292239767413
2021-07-07,19,86.29352865049403
2021-07-07,20,86.29481753357506
2021-07-07,21,86.29610641665609
2021-07-07,22,86.29739529973712
2021-07-07,23,86.29868418281815
2021-07-08,0,86.29997306589918
2021-07-08,1,86.30126194898021
2021-07-08,2,86.30255083206124
2021-07-08,6,86.30383971514227
2021-07-08,7,86.3051285982233
2021-07-08,8,86.30641748130434
2021-07-08,9,86.30770636438537
2021-07-08,10,86.3089952474664
2021-07-08,11,86.31028413054743
2021-07-08,12,86.31157301362846
2021-07-08,13,86.31286189670949
2021-07-08,14,86.31415077979052
2021-07-08,15,86.31543966287155
2021-07-08,16,86.31672854595259
2021-07-08,17,86.31801742903362
2021-07-08,18,86.31930631211465
2021-07-08,19,86.32059519519568
2021-07-08,20,86.32188407827671
2021-07-08,21,86.32317296135774
2021-07-08,22,86.32446184443877
2021-07-08,23,86.3257507275198
2021-07-09,0,86.32703961060083
2021-07-09,1,86.32832849368187
2021-07-09,2,86.3296173767629
2021-07-09,6,86.33090625984393
2021-07-09,7,86.33219514292496
2021-07-09,8,86.33348402600599
2021-07-09,9,86.33477290908702
2021-07-09,10,86.33606179216805
2021-07-09,11,86.33735067524908
2021-07-09,12,86.33863955833012
2021-07-09,13,86.33992844141115
2021-07-09,14,86.34121732449218
2021-07-09,15,86.34250620757321
2021-07-09,16,86.34379509065424
2021-07-09,17,86.34508397373527
2021-07-09,18,86.3463728568163
2021-07-09,19,86.34766173989733
2021-07-09,20,86.34895062297836
